adate,Prov,Network,BTS,District,Total_Cell,Cell_down,Downtime_hour,Count_downtime,AVG_downhour,Issue,Type,Long,Latt
20230321,XKH,4G,XKH0030_PHONSAARTTAI,Pek,6,0,0,0,0,,Cell,103.196162,19.447115
20230321,CHP,4G,CHP0283_NADEE,Mounlapamok,3,0,0,0,0,,Cell,105.73823,14.18318
20230321,LNT,4G,LNT0038_DANPHASI_RW,Louang-Namtha,16,0,0,0,0,,Cell,101.669313,21.150243
20230321,LNT,3G,LNT0007_NAMHAR,Louang-Namtha,6,0,0,0,0,,Cell,101.278903,20.825162
20230321,ATP,4G,ATP0025_KASOM,SAMAKKHIXAI,2,0,0,0,0,,Cell,106.855,14.9925
20230321,LPB,2G,LPB0068_PHONSAAT,Louangphrabang,3,0,0,0,0,,Cell,102.15144,19.89835
20230321,SVN,2G,SVN0234_KONGHIN,Xepon,2,0,0,0,0,,Cell,106.116442,16.662774
20230321,SLV,4G,SLV0086_KEDPHERNG,Laongam,3,0,0,0,0,,Cell,106.123033,15.563713
20230321,BLK,2G,BLK0175_THONGKHANKHAM,Borikhan,2,0,0,0,0,,Cell,103.89046,18.523222
20230321,LPB,3G,LPB0216_KOKNGIOU_RW,LOUANGPHRABANG,4,0,0,0,0,,Cell,102.213615,19.856541
20230321,XKG,2G,XKG0043_DAKLERN,Dakchung,3,0,0,0,0,,Cell,107.20723,15.46832
20230321,KHM,3G,KHM0035_FARMKAICP,Thakhek,6,0,0,0,0,,Cell,104.82204,17.40957
20230321,LPB,2G,LPB0170_BANGKALO,Phoukhoun,2,0,0,0,0,,Cell,102.42421,19.42434
20230321,KHM,2G,KHM0237_NAKAYTAI,Nakay,3,0,0,0,0,,Cell,105.108,17.7557
20230321,LNT,3G,LNT0038_DANPHASI_RW,Louang-Namtha,6,0,0,0,0,,Cell,101.669313,21.150243
20230321,CHP,3G,CHP0139_HATSAIKHOUNE,Khong,6,0,0,0,0,,Cell,105.87545,14.127302
20230321,SVN,4G,SVN0230_ARKAI,KAISONE,3,0,0,0,0,,Cell,106.0854,16.5901
20230321,VTE,4G,VTE0066_YOTHA,Xaisettha,10,0,0,0,0,,Cell,102.62018,17.97094
20230321,KHM,3G,KHM0012_CHOMTHONG,Thakhek,6,0,0,0,0,,Cell,104.8235,17.3956
20230321,CHP,2G,CHP0270_PHAPHIN,Champasak,2,0,0,0,0,,Cell,105.88781,14.9169
20230321,BLK,4G,BLK0041_SIVILAITHA,Pakxan,3,0,0,0,0,,Cell,103.657781,18.398351
20230321,BLK,3G,BLK0015_KM9,PAKSAN,6,0,0,0,0,,Cell,103.72967,18.37727
20230321,LPB,3G,LPB0218_THALEE,Nan,4,0,0,0,0,,Cell,101.91807,19.5438
20230321,LNT,3G,LNT0038_DANPHASI_RW,LOUANGNAMTHA,6,0,0,0,0,,Cell,101.669313,21.150243
20230321,XYL,4G,XYL0176_MUENGHAM,Boten,4,0,0,0,0,,Cell,101.15284,17.76745
20230321,VTE,2G,VTE0162_CHOMMANY_KANG,Xaisettha,2,0,0,0,0,,Cell,102.62947,18.0034
20230321,LPB,3G,LPB0070_PHOUNGVAN2,Louangphrabang,4,0,0,0,0,,Cell,102.102415,19.860078
20230321,KHM,2G,KHM0090_NAMARKMI,Nongbok,3,0,0,0,0,,Cell,105.496098,17.195622
20230321,SVN,3G,SVN0171_DONGNONGKHOUN,Champhon,6,0,0,0,0,,Cell,105.184973,16.459106
20230321,KHM,4G,KHM0118_XEBANGFAI,BOUALAPHA,4,0,0,0,0,,Cell,104.985,17.0865
20230321,SVN,2G,SVN0103_KANGPHOSI,Outhoumphon,3,0,0,0,0,,Cell,104.92051,16.73215
20230321,ATP,4G,ATP0008_TV_TOWER,Samakkhixai,4,0,0,0,0,,Cell,106.80598,14.82173
20230321,SVN,3G,SVN0314_THAKHONG,Xepon,6,0,0,0,0,,Cell,106.222424,16.697997
20230321,XYL,2G,XYL0126_DONEMOUN,Khop,3,0,0,0,0,,Cell,100.529,19.6796
20230321,XSB,3G,XSB0012_NAMMO,Anouvong,4,0,0,0,0,,Cell,102.921673,18.872008
20230321,BLK,3G,BLK0029_PAXOUM,PAKSAN,8,0,0,0,0,,Cell,103.714,18.4361
20230321,SVN,2G,SVN0305_MEUANGCHAN,Xepon,2,0,0,0,0,,Cell,106.288991,16.670436
20230321,SVN,4G,SVN0092_XONPHAO,Kaisone,6,0,0,0,0,,Cell,104.786781,16.547224
20230321,LNT,4G,LNT0085_CHOMCHENG,Long,7,0,0,0,0,,Cell,100.825072,20.960962
20230321,BOK,3G,BOK0003_BANXANG,Houayxay,3,0,0,0,0,,Cell,100.56034,20.48126
20230321,PSL,3G,PSL0050_LADXANG,KHUA,6,0,0,0,0,,Cell,102.18172,21.09777
20230321,PSL,3G,PSL0043_BOUNTAI_LTC,Boun-Tai,8,0,0,0,0,,Cell,101.980858,21.388729
20230321,VTP,2G,VTP0273_NADORKKHOUN,MEAD,2,0,0,0,0,,Cell,102.0569,18.9931
20230321,VTP,4G,VTP0120_PHATANG,Vangvieng,3,0,0,0,0,,Cell,102.4296,19.0709
20230321,VTE,2G,VTE0626_THADUA_RSU,Hatxayfong,3,0,0,0,0,,Cell,102.74122,17.89027
20230321,KHM,3G,KHM0050_BORKEUAKALY_FT,MAHAXAI,6,0,0,0,0,,Cell,104.868,17.3058
20230321,VTE,4G,VTE0064_WATCHAN,Chanthabouri,14,0,0,0,0,,Cell,102.602,17.9655
20230321,SVN,3G,SVN0029_KM7_OUDOMVILAI,Kaisone,6,0,0,0,0,,Cell,104.780139,16.605626
20230321,KHM,3G,KHM0020_NANSY_FT,Thakhek,6,0,0,0,0,,Cell,104.832894,17.391858
20230321,PSL,2G,PSL0057_OMPHOULU,Mai,3,0,0,0,0,,Cell,102.633073,21.163311
20230321,BOK,4G,BOK0058_HOMYENT,Tonpheung,4,0,0,0,0,,Cell,100.1371477,20.2542342
20230321,SVN,3G,SVN0163_BANTHUAD,Champhon,8,0,0,0,0,,Cell,105.261818,16.49659
20230321,LNT,4G,LNT0059_M_NALEA,Nale,6,0,0,0,0,,Cell,101.44674,20.53184
20230321,VTP,3G,VTP0269_KONGPHANH_102,VANGVIENG,6,0,0,0,0,,Cell,101.9921,18.9331
20230321,KHM,4G,KHM0041_PHOSITHA,Thakhek,10,0,0,0,0,,Cell,104.81367,17.42542
20230321,BOK,4G,BOK0046_NAMTI,Tonpheung,4,0,0,0,0,,Cell,100.144647,20.3041
20230321,HUP,4G,HUP0023_PHOUKEOLOM,Xam-Nua,3,0,0,0,0,,Cell,103.86948,20.45443
20230321,SVN,3G,SVN0238_NATHALANG,KAISONE,6,0,0,0,0,,Cell,106.055409,16.550452
20230321,KHM,3G,KHM0118_XEBANGFAI,BOUALAPHA,6,0,0,0,0,,Cell,104.985,17.0865
20230321,XYL,4G,XYL0179_NAMPHU,Boten,3,0,0,0,0,,Cell,101.131602,17.851311
20230321,VTP,3G,VTP0262_NAMNGEUM_RESORT,Keo-Oudom,8,0,0,0,0,,Cell,102.5031,18.5501
20230321,KHM,3G,KHM0031_SOMSAAD_PHUBEER,Thakhek,6,0,0,0,0,,Cell,104.805122,17.403059
20230321,KHM,3G,KHM0036_THAKHEKNEUA,Thakhek,6,0,0,0,0,,Cell,104.7948021,17.4105299
20230321,SLV,4G,SLV0055_NANONG,KHONGXEDON,7,0,0,0,0,,Cell,106.7083,16.26488
20230321,BOK,3G,BOK0018_NALAE,Houayxay,12,0,0,0,0,,Cell,100.47896,20.27704
20230321,CHP,2G,CHP0155_PHONDAMDUAN,Khong,3,0,0,0,0,,Cell,105.87944,14.08761
20230321,VTE,4G,VTE0115_NONSAWANG,Sikhottabong,6,0,0,0,0,,Cell,102.54,17.9888
20230321,ATP,3G,ATP0057_DONXIM,Phouvong,6,0,0,0,0,,Cell,106.921,14.747
20230321,XKG,3G,XKG0070_KASANGKANG,LAMAM,6,0,0,0,0,,Cell,106.910283,15.295117
20230321,VTE,4G,VTE0630_THANA,Hatxayfong,11,0,0,0,0,,Cell,102.616,17.89533
20230321,SVN,4G,SVN0283_THAKHOR,Xaibouri,5,0,0,0,0,,Cell,104.76219,16.8822
20230321,XKH,3G,XKH0119_XIENGDAN,Phoukout,4,0,0,0,0,,Cell,102.721757,19.419369
20230321,CHP,3G,CHP0158_THANGBANG_NAKASANG,Khong,6,0,0,0,0,,Cell,105.935361,14.017998
20230321,VTE,3G,VTE0269_FRANCE_SCHOOL,Sisattanak,6,0,0,0,0,,Cell,102.61988,17.94727
20230321,VTP,4G,VTP0022_PHONTHAN,Phonhong,3,0,0,0,0,,Cell,102.4585,18.3674
20230321,VTE,3G,VTE0760_DAODENG2,Xaisettha,8,0,0,0,0,,Cell,0,0
20230321,CHP,4G,CHP0074_HOUAYYANGKHAMNEUR,Pakxe,5,0,0,0,0,,Cell,105.8538,15.1218
20230321,HUP,4G,HUP0056_PAKATAI,Houamuang,4,0,0,0,0,,Cell,103.96201,20.04329
20230321,BLK,4G,BLK0089_POST_OFFICE,Khamkeut,6,0,0,0,0,,Cell,104.96995,18.195344
20230321,SLV,2G,SLV0081_NAPONG_OLD,Khongxedon,3,0,0,0,0,,Cell,105.806712,15.631946
20230321,VTP,4G,VTP0169_NAOUDOMXAY,xanakham,9,0,0,0,0,,Cell,101.7072,18.0502
20230321,VTE,4G,VTE0244_XOKKHAM3,Xaisettha,14,0,0,0,0,,Cell,102.663882,17.977484
20230321,LPB,3G,LPB0132_NAMOU_DAM3,Ngoy,6,0,0,0,0,,Cell,102.656441,20.817268
20230321,VTE,4G,VTE0003_450MK,Chanthabouri,8,0,0,0,0,,Cell,102.60853,17.96992
20230321,BLK,2G,BLK0141_NAPHERN,Viengthong,3,0,0,0,0,,Cell,104.224651,18.903801
20230321,HUP,3G,HUP0028_NAKAI,Viengxai,6,0,0,0,0,,Cell,104.2265,20.40608
20230321,LNT,3G,LNT0033_BORPIED,Louang-Namtha,8,0,0,0,0,,Cell,101.665627,21.132571
20230321,VTE,4G,VTE0374_PHANGHENG3,Naxaythong,8,0,0,0,0,,Cell,102.554726,18.052058
20230321,CHP,4G,CHP0094_HOAUYJIET,Bachiangchareunsouk,5,0,0,0,0,,Cell,106.075475,15.317688
20230321,CHP,3G,CHP0362_THANGBENGNAKEO,Xanasomboun,6,0,0,0,0,,Cell,105.722755,15.271264
20230321,VTP,2G,VTP0275_NAMPHANH,Met,6,0,0,0,0,,Cell,101.7849,18.5219
20230321,UDX,2G,UDX0036_MONETAI,xai,3,0,0,0,0,,Cell,101.986581,20.695382
20230321,XYL,4G,XYL0121_POUDU,Kenthao,3,0,0,0,0,,Cell,101.33859,17.84164
20230321,HUP,3G,HUP0041_BANBIA,ADD,4,0,0,0,0,,Cell,103.9751,20.88509
20230321,CHP,2G,CHP0261_DONTALAD,Champasak,4,0,0,0,0,,Cell,105.81229,14.78392
20230321,KHM,4G,KHM0086_PAKPENG,Thakhek,9,0,0,0,0,,Cell,104.817474,17.190817
20230321,CHP,2G,CHP0006_OUDOMSAVANH,Pakxe,3,0,0,0,0,,Cell,105.82113,15.11757
20230321,LNT,3G,LNT0033_BORPIED,LOUANGNAMTHA,8,0,0,0,0,,Cell,101.665627,21.132571
20230321,VTP,4G,VTP0189_NAKHAM,PHONHONG,2,0,0,0,0,,Cell,101.9758,18.5716
20230321,XKG,2G,XKG0020_SONGKHORN,Laman,2,0,0,0,0,,Cell,106.74265,15.49701
20230321,UDX,4G,UDX0132_ARNO,La,4,0,0,0,0,,Cell,102.26946,20.92536
20230321,ATP,4G,ATP0064_PHUKANHONG,PHOUVONG,2,0,0,0,0,,Cell,106.872017,14.810784
20230321,CHP,4G,CHP0120_PHOUOY,PAKXONG,3,0,0,0,0,,Cell,106.0228,14.0458
20230321,SVN,2G,SVN0316_BUENGXANG,XONNABOURY,3,0,0,0,0,,Cell,105.381912,16.388365
20230321,VTP,3G,VTP0052_BANJOUM,Thourakhom,6,0,0,0,0,,Cell,102.5571,18.2561
20230321,VTE,2G,VTE0693_MAKNAO_NEUA,Pak-Ngum,3,0,0,0,0,,Cell,102.958265,18.010148
20230321,BLK,4G,BLK0123_SEANTOR,Pakkading,3,0,0,0,0,,Cell,103.935709,18.383201
20230321,BLK,4G,BLK0004_BANDON,PAKSAN,2,0,0,0,0,,Cell,103.883,18.307798
20230321,VTE,4G,VTE0547_THONGMUNG,XAITHANY,9,0,0,0,0,,Cell,102.69013,18.22246
20230321,XKG,3G,XKG0026_KAPUE,Thateng,3,0,0,0,0,,Cell,106.4615,15.44602
20230321,CHP,4G,CHP0461_MAIKANG,Champasak,6,0,0,0,0,,Cell,105.84029,14.851686
20230321,PSL,3G,PSL0001_LTC,Phongsali,8,0,0,0,0,,Cell,102.105016,21.682078
20230321,LPB,2G,LPB0064_KHOKVA,Louangphrabang,3,0,0,0,0,,Cell,102.16681,19.90931
20230321,BOK,3G,BOK0008_DONCHAI,Houayxay,6,0,0,0,0,,Cell,100.82975,20.39904
20230321,CHP,3G,CHP0428_SORNPARK_GOVERNMENT,Xanasomboun,4,0,0,0,0,,Cell,105.746,15.3091
20230321,UDX,3G,UDX0064_NANGUA,BENG,2,0,0,0,0,,Cell,102.013822,20.385315
20230321,LPB,4G,LPB0014_POLICE_SC1,Louangphrabang,4,0,0,0,0,,Cell,102.260303,19.969101
20230321,VTP,2G,VTP0274_NAMFEUANG,Met,2,0,0,0,0,,Cell,101.8941,18.9205
20230321,CHP,2G,CHP0297_NONGKANG,Bachiangchareunsouk,3,0,0,0,0,,Cell,105.88062,15.29891
20230321,UDX,2G,UDX0071_BANNA,Houn,3,0,0,0,0,,Cell,101.44408,20.174578
20230321,VTE,2G,VTE0423_HUAXIENG,Xaithani,3,0,0,0,0,,Cell,102.78808,18.03138
20230321,CHP,4G,CHP0423_MAHANATHEESIPHANDONE,Khong,3,0,0,0,0,,Cell,105.971451,13.981634
20230321,LPB,2G,LPB0049_PAKPA,Louangphrabang,6,0,0,0,0,,Cell,102.280086,19.96031
20230321,SLV,3G,SLV0001_LTC,Saravan,3,0,0,0,0,,Cell,106.421,15.7155
20230321,KHM,2G,KHM0140_YOMMALAD,YOMMALAT,3,0,0,0,0,,Cell,104.66634,17.6567
20230321,VTE,2G,VTE0263_DONKOY_RSU,Sisattanak,3,0,0,0,0,,Cell,102.646,17.9329
20230321,CHP,3G,CHP0124_TAOHOTH,Pakxong,6,0,0,0,0,,Cell,106.542412,15.07989
20230321,ATP,3G,ATP0063_PHOUNAKEUA,Sanxai,6,0,0,0,0,,Cell,107.482427,14.739302
20230321,ATP,4G,ATP0031_BANXAISI,Xaisettha,3,0,0,0,0,,Cell,106.886308,14.792694
20230321,VTE,3G,VTE0179_HUAKHUA_THATLUANG2,Xaisettha,6,0,0,0,0,,Cell,102.65294,17.97412
20230321,HUP,4G,HUP0076_NATONG,Xiangkho,2,0,0,0,0,,Cell,104.07603,20.87135
20230321,VTE,4G,VTE0306_THONGKANG,Sisattanak,9,0,0,0,0,,Cell,102.62649,17.93381
20230321,XSB,3G,XSB0018_CHATSAN,Longxan,6,0,0,0,0,,Cell,103.007326,18.5437944
20230321,CHP,3G,CHP0235_NONNGANGNGAI,Soukhouma,6,0,0,0,0,,Cell,105.71997,14.68526
20230321,XYL,2G,XYL0181_NONGBONGDENG,BOTEAN,3,0,0,0,0,,Cell,101.16,17.5501
20230321,VTP,3G,VTP0307_NAMYON,MAED,6,0,0,0,0,,Cell,102.009398,18.905102
20230321,VTE,3G,VTE0191_LAOAMERICA_SC,Xaisettha,6,0,0,0,0,,Cell,102.63232,17.98797
20230321,CHP,3G,CHP0273_WATTHAT,Champasak,4,0,0,0,0,,Cell,105.8755323,14.8872738
20230321,BLK,4G,BLK0191_PHONSAN,Thaphabat,5,0,0,0,0,,Cell,103.159,18.2663
20230321,XKG,3G,XKG0020_SONGKHORN,LAMAM,6,0,0,0,0,,Cell,106.74265,15.49701
20230321,UDX,4G,UDX0075_HOUN_DT,Houn,15,0,0,0,0,,Cell,101.455,20.1419
20230321,UDX,3G,UDX0131_XAYXANA,Pakbeng,9,0,0,0,0,,Cell,101.26926,19.97233
20230321,VTP,3G,VTP0122_PHONKHAM,Vangvieng,6,0,0,0,0,,Cell,102.3638,18.9032
20230321,LPB,2G,LPB0077_SANSOUK,Louangphrabang,3,0,0,0,0,,Cell,102.23785,19.94834
20230321,VTE,3G,VTE0258_DONEPAMAI,Sisattanak,6,0,0,0,0,,Cell,102.625,17.9274
20230321,VTE,3G,VTE0446_KM27_ARMY_COVID,XAITHANY,2,0,0,0,0,,Cell,102.7981,18.06535
20230321,CHP,3G,CHP0172_BANKOUAY,Phonthong,6,0,0,0,0,,Cell,105.770488,15.074476
20230321,ATP,3G,ATP0059_M_PHOUVONG,Phouvong,9,0,0,0,0,,Cell,106.848543,14.691635
20230321,LPB,3G,LPB0186_SUANLUANG,Xiang-Ngeun,12,0,0,0,0,,Cell,102.20002,19.80642
20230321,VTP,3G,VTP0275_NAMPHANH,Met,18,0,0,0,0,,Cell,101.7849,18.5219
20230321,UDX,3G,UDX0006_BOR,Xai,10,0,0,0,0,,Cell,102.02948,20.7052
20230321,CHP,2G,CHP0130_XETKHOT,Pakxong,3,0,0,0,0,,Cell,106.30714,15.33967
20230321,CHP,2G,CHP0299_BACHIENG,Bachiangchareunsouk,3,0,0,0,0,,Cell,105.93223,15.25374
20230321,XKG,4G,XKG0058_KALEUMMAI,KALEUM,3,0,0,0,0,,Cell,106.9004181,15.7749382
20230321,SVN,3G,SVN0193_XAISAMPHAN,CHAMPHONE,2,0,0,0,0,,Cell,105.147014,16.57092
20230321,SVN,3G,SVN0235_M_PHIN,Phin,6,0,0,0,0,,Cell,106.023,16.5354
20230321,ATP,2G,ATP0004_SAMAKIXAI,Samakkhixai,3,0,0,0,0,,Cell,106.847641,14.807268
20230321,PSL,2G,PSL0013_BANYOR,PHONGSALI,4,0,0,0,0,,Cell,101.783286,22.319874
20230321,PSL,2G,PSL0009_HARDSA,Phongsali,3,0,0,0,0,,Cell,102.18731,21.73623
20230321,CHP,2G,CHP0186_NAVAR,Phonthong,3,0,0,0,0,,Cell,105.80388,15.06699
20230321,SVN,2G,SVN0239_NATHONG,Phin,3,0,0,0,0,,Cell,105.80246,16.57982
20230321,KHM,4G,KHM0218_HADXONE,Gnommalat,3,0,0,0,0,,Cell,105.48622,17.49031
20230321,UDX,4G,UDX0033_LONGYA,XAY,3,0,0,0,0,,Cell,102.12328,20.78766
20230321,VTP,2G,VTP0057_CASINO,Thourakhom,4,0,0,0,0,,Cell,102.6491,18.4342
20230321,CHP,3G,CHP0101_KM35,Pakxong,6,0,0,0,0,,Cell,106.09927,15.229487
20230321,BOK,4G,BOK0107_TANGYERNG_HOTEL3,Tonpheung,52,0,0,0,0,,Cell,100.097297,20.33569
20230321,UDX,3G,UDX0068_SAMKANG,Beng,8,0,0,0,0,,Cell,101.57866,20.24949
20230321,KHM,4G,KHM0087_NONSILA,Thakhek,5,0,0,0,0,,Cell,104.86637,17.18764
20230321,VTE,3G,VTE0064_WATCHAN,Chanthabouri,12,0,0,0,0,,Cell,102.602,17.9655
20230321,VTE,2G,VTE0052_SISAKET,Sisattanak,3,0,0,0,0,,Cell,102.6126,17.96426
20230321,BLK,2G,BLK0059_KEANGBIT,Khamkeut,2,0,0,0,0,,Cell,104.56894,18.24578
20230321,KHM,3G,KHM0068_BANPHIN,Thakhek,10,0,0,0,0,,Cell,104.963,17.4564
20230321,CHP,2G,CHP0095_HOUYMARKCHANH,Pakxong,3,0,0,0,0,,Cell,106.39038,15.17915
20230321,KHM,4G,KHM0021_MARKET_KM3,Thakhek,15,0,0,0,0,,Cell,104.828504,17.389091
20230321,CHP,3G,CHP0014_PHONSAVANH,Pakxe,6,0,0,0,0,,Cell,105.81741,15.11297
20230321,KHM,4G,KHM0113_KACHAMNOI,BOUALAPHA,3,0,0,0,0,,Cell,105.60738,17.48999
20230321,XKG,4G,XKG0061_XEKONG5_DAM,KALEUM,3,0,0,0,0,,Cell,106.9336,15.9162
20230321,KHM,4G,KHM0132_KAWAHINBOON,Hinboun,6,0,0,0,0,,Cell,104.44041,17.70446
20230321,VTE,4G,VTE0186_KHAMSAWATH2,Xaisettha,11,0,0,0,0,,Cell,102.677,17.96827
20230321,CHP,4G,CHP0320_THONGVILAY,Bachiangchareunsouk,8,0,0,0,0,,Cell,105.88405,15.12672
20230321,HUP,4G,HUP0005_THADMEUANG,XAMNUEA,6,0,0,0,0,,Cell,104.04223,20.41739
20230321,UDX,4G,UDX0160_PUNGLIAN,XAY,5,0,0,0,0,,Cell,102.115318,20.516253
20230321,KHM,3G,KHM0007_NABONG,Thakhek,6,0,0,0,0,,Cell,104.8150017,17.3992152
20230321,VTP,3G,VTP0150_DONKUAD,Viengkham,6,0,0,0,0,,Cell,102.5417,18.3955
20230321,VTP,4G,VTP0266_SICEEN_PLASTIC_FACTORY,Keo-Oudom,3,0,0,0,0,,Cell,102.491347,18.562613
20230321,SVN,3G,SVN0222_KENGLUANG,Phalanxai,4,0,0,0,0,,Cell,105.521492,16.70248
20230321,VTP,4G,VTP0285_KONEKHAM,XANAKHAM,2,0,0,0,0,,Cell,101.9249,18.0762
20230321,VTP,3G,VTP0272_NADEE,MEAD,10,0,0,0,0,,Cell,101.8964,18.7816
20230321,CHP,4G,CHP0138_DORNSADAM,Khong,3,0,0,0,0,,Cell,105.960513,13.939481
20230321,KHM,2G,KHM0210_SOPPENG,Boualapha,3,0,0,0,0,,Cell,105.71824,17.35447
20230321,BOK,4G,BOK0122_MONLAEM,Meung,7,0,0,0,0,,Cell,100.49579,20.78963
20230321,CHP,2G,CHP0150_NAKASANG,Khong,3,0,0,0,0,,Cell,105.921,14.0024
20230321,LNT,3G,LNT0015_PHONEXAISAVANG,Louang-Namtha,10,0,0,0,0,,Cell,101.40142,20.92743
20230321,XSB,2G,XSB0019_NAXAY,Longxan,2,0,0,0,0,,Cell,103.058746,18.555969
20230321,BLK,2G,BLK0049_THONGYAI,Pakxan,3,0,0,0,0,,Cell,103.650243,18.44754
20230321,VTE,2G,VTE0585_HADKANXA,Hatxayfong,3,0,0,0,0,,Cell,102.605,17.8407
20230321,LPB,2G,LPB0126_PHOUSAKHAEN,Nan,4,0,0,0,0,,Cell,101.92918,19.5235
20230321,BLK,2G,BLK0017_NACHIK,Pakxan,3,0,0,0,0,,Cell,103.682634,18.404634
20230321,PSL,2G,PSL0001_LTC,Phongsali,3,0,0,0,0,,Cell,102.105016,21.682078
20230321,PSL,4G,PSL0048_BUAMPHANH,khoa,6,0,0,0,0,,Cell,102.11946,21.16297
20230321,CHP,2G,CHP0124_TAOHOTH,Pakxong,3,0,0,0,0,,Cell,106.542412,15.07989
20230321,CHP,3G,CHP0033_SOUANSAVANH2,Pakxe,6,0,0,0,0,,Cell,105.830215,15.114815
20230321,BLK,3G,BLK0144_PHATHONG,Viengthong,15,0,0,0,0,,Cell,104.4414,18.5236
20230321,VTE,4G,VTE0462_NAPHOK,Xaithani,15,0,0,0,0,,Cell,102.7691,18.12799
20230321,CHP,3G,CHP0095_HOUYMARKCHANH,Pakxong,3,0,0,0,0,,Cell,106.39038,15.17915
20230321,SVN,2G,SVN0285_XIENGKHAY,Xaibouri,3,0,0,0,0,,Cell,105.091,17.0722
20230321,VTE,3G,VTE0419_DONGDOK_DORMITORY,Xaithani,11,0,0,0,0,,Cell,102.63153,18.03834
20230321,KHM,3G,KHM0189_KAVAK,Mahaxai,5,0,0,0,0,,Cell,105.61689,17.31477
20230321,BLK,3G,BLK0050_BANKM7,Khamkeut,6,0,0,0,0,,Cell,105.044,18.2739
20230321,KHM,2G,KHM0125_HANGKAN,YOMMALAT,2,0,0,0,0,,Cell,104.66137,17.55808
20230321,VTE,3G,VTE0557_XAYSOMBOUN,XAITHANY,6,0,0,0,0,,Cell,102.75032,18.05637
20230321,VTP,4G,VTP0053_BANKERN,Thourakhom,12,0,0,0,0,,Cell,102.5783,18.3635
20230321,KHM,3G,KHM0114_NAPENG,BOUALAPHA,6,0,0,0,0,,Cell,105.66454,17.33033
20230321,BLK,4G,BLK0086_PHONVILAI,KHAMKERT,6,0,0,0,0,,Cell,105.04306,18.07867
20230321,VTE,3G,VTE0459_NAKOUNG,XAITHANY,6,0,0,0,0,,Cell,102.65314,18.19331
20230321,PSL,2G,PSL0064_PHOUXANG,Samphan,3,0,0,0,0,,Cell,102.29722,21.44861
20230321,SVN,2G,SVN0260_NONSOMBOUN,KAISONE,3,0,0,0,0,,Cell,105.808777,16.981131
20230321,VTE,2G,VTE0252_CHOMPHET,Sisattanak,3,0,0,0,0,,Cell,102.62452,17.91158
20230321,BLK,2G,BLK0030_PHONESAI,PAKSAN,3,0,0,0,0,,Cell,103.642109,18.389988
20230321,BLK,3G,BLK0069_NAKHAM,Khamkeut,7,0,0,0,0,,Cell,104.742,18.1477
20230321,BLK,3G,BLK0063_KM20,KHAMKERT,9,0,0,0,0,,Cell,104.97421,18.19756
20230321,XKG,3G,XKG0052_ARTENG,KALEUM,6,0,0,0,0,,Cell,107.181135,15.897219
20230321,VTE,4G,VTE0284_PHIAWAT,Sisattanak,6,0,0,0,0,,Cell,102.6147,17.96193
20230321,VTP,4G,VTP0328_NAKANG_MF,Fuang,3,0,0,0,0,,Cell,102.120618,18.658801
20230321,LPB,4G,LPB0123_M_NARN,Nan,7,0,0,0,0,,Cell,101.872162,19.488159
20230321,VTE,4G,VTE0308_THONGPHANTHONG,Sisattanak,11,0,0,0,0,,Cell,102.63892,17.95088
20230321,BOK,4G,BOK0118_YINHAI_HOTEL2,Tonpheung,14,0,0,0,0,,Cell,100.102516,20.3456204
20230321,CHP,3G,CHP0102_KM38,Pakxong,12,0,0,0,0,,Cell,106.127,15.1911
20230321,VTE,3G,VTE0037_PHONTONGSAWANG,Chanthabouri,6,0,0,0,0,,Cell,102.614,17.9884
20230321,BLK,4G,BLK0104_LAOKHA,Pakkading,3,0,0,0,0,,Cell,104.044726,18.301088
20230321,SVN,3G,SVN0185_NAKHOU,Champhon,6,0,0,0,0,,Cell,105.129,16.4862
20230321,CHP,2G,CHP0320_THONGVILAY,Bachiangchareunsouk,3,0,0,0,0,,Cell,105.88405,15.12672
20230321,BLK,4G,BLK0083_PHONMOUANGNOI,Khamkeut,8,0,0,0,0,,Cell,104.9642,18.2033
20230321,VTE,4G,VTE0530_SENOUDOM,Xaithani,3,0,0,0,0,,Cell,102.8142,18.11304
20230321,KHM,4G,KHM0221_HUAYKHAMA,Gnommalat,3,0,0,0,0,,Cell,105.421,17.5612
20230321,CHP,2G,CHP0100_KM30,PAKXONG,3,0,0,0,0,,Cell,106.059,15.1691
20230321,SVN,2G,SVN0308_NAMPA,VILABOURY,3,0,0,0,0,,Cell,106.084603,16.925517
20230321,VTE,2G,VTE0058_THONGKHUNKHAM,Chanthabouri,1,0,0,0,0,,Cell,102.60786,17.97387
20230321,CHP,2G,CHP0108_NONCHANH,Pakxong,2,0,0,0,0,,Cell,106.32323,15.17518
20230321,CHP,3G,CHP0063_ETL_KM4,Pakxe,6,0,0,0,0,,Cell,105.84273,15.1203
20230321,LPB,4G,LPB0104_NAMNGA,Nambak,8,0,0,0,0,,Cell,102.323097,20.371611
20230321,BLK,3G,BLK0208_NASAVANH,PAKSAN,6,0,0,0,0,,Cell,103.807018,18.390503
20230321,CHP,2G,CHP0220_NALONG,Xanasomboun,3,0,0,0,0,,Cell,105.747,15.2576
20230321,BLK,4G,BLK0027_PAKSANMAI,PAKSAN,4,0,0,0,0,,Cell,103.66421,18.393461
20230321,CHP,4G,CHP0056_CHINA_SC,Pakxe,7,0,0,0,0,,Cell,105.81286,15.12168
20230321,UDX,4G,UDX0050_PUNGVIN,Xai,3,0,0,0,0,,Cell,102.15724,20.57093
